"id","course_name","course_url","description","image_url","provenance","subject"
"edx00733","Designing a Technical Solution","https://www.edx.org/course/designing-technical-solution-microsoft-dev284x-0","Turn your idea into a prototype as you learn the process of designing and prototyping web applications to solve real problems.","https://www.edx.org/sites/default/files/course/image/featured-card/dev284x-318210.jpg","Microsoft","Computer Science"
"edx00734","Financial Accounting and Analysis","https://www.edx.org/course/financial-accounting-analysis-iimbx-ac105x","Understand and analyse a company’s financial statements for informed decision-making.","https://www.edx.org/sites/default/files/course/image/featured-card/iimbx_ac105x_banner_v2-318210.jpg","Indian Institute of Management, Bangalore","Business & Management"
"edx00735","Pricing Options with Mathematical Models","https://www.edx.org/course/pricing-options-mathematical-models-caltechx-bem1105x-3","Introduction to the Black-Scholes-Merton model and other mathematical models for pricing financial derivatives and hedging risk in financial markets.","https://www.edx.org/sites/default/files/course/image/featured-card/pricing_with_mathematical_options_378x225.jpg","Caltech","Economics & Finance"
"edx00736","Supply Chain Fundamentals","https://www.edx.org/course/supply-chain-fundamentals-mitx-ctl-sc1x-2","Learn fundamental concepts for logistics and supply chain management from both analytical and practical perspectives – part of the MITx MicroMasters Credential in Supply Chain Management.","https://www.edx.org/sites/default/files/course/image/featured-card/supply_chain_management_sc1x_fundamentals_318x210.jpg","Massachusetts Institute of Technology","Engineering;Business & Management"
"edx00737","Deciphering Secrets: Unlocking the Manuscripts of Medieval Toledo (Spain)","https://www.edx.org/course/deciphering-secrets-unlocking-uc3mx-hga-2-2x","Explore the medieval city of Toledo (Spain) and assess its history of Jewish, Christian, and Muslim religious and cultural coexistence.","https://www.edx.org/sites/default/files/course/image/featured-card/uc3mx_hga22x_banner_318x210.jpg","Universidad Carlos III de Madrid","History;Humanities;Art & Culture"
"edx00738","Islamic Banking: Principles, Practice and Risk Management","https://www.edx.org/course/islamic-banking-principles-practice-risk-irtix-ibpp101x","Learn about principles and practices of Islamic banking and its related risk management concepts.","https://www.edx.org/sites/default/files/course/image/featured-card/ibpp_101x_318x210.jpg","The Islamic Research and Training Institute","Economics & Finance"
"edx00739","Fundamentals of Manufacturing Processes","https://www.edx.org/course/fundamentals-manufacturing-processes-mitx-2-008x-0","Learn the technologies that manufacture products we use every day, and the fundamental principles required to take processes to high-volume production.","https://www.edx.org/sites/default/files/course/image/featured-card/008x-aboutimage-v01_318x210.jpg","Massachusetts Institute of Technology","Engineering;Business & Management"
"edx00740","Principles of Economics with Calculus","https://www.edx.org/course/principles-economics-calculus-caltechx-ec1011x-0","Quantitative and model-based introduction to basic ideas in economics, and applications to a wide range of real world problems.","https://www.edx.org/sites/default/files/course/image/featured-card/ec1011x_378x225.jpg","Caltech","Business & Management;Economics & Finance"
"edx00741","Cybersecurity Capstone","https://www.edx.org/course/cybersecurity-capstone-ritx-cyber525x","Demonstrate the knowledge and skills acquired in the Cybersecurity MicroMasters Program.","https://www.edx.org/sites/default/files/course/image/featured-card/cyber525x_image_318x210.jpg","Rochester Institute of Technology","Computer Science"
"edx00742","Introduction to Economics: Macroeconomics","https://www.edx.org/course/introduction-economics-macroeconomics-snux-snu044-088-2x-0","Learn how a national economy works, including the determination of equilibrium levels of national income and prices.","https://www.edx.org/sites/default/files/course/image/featured-card/macroeconomics_318x210.jpg","Seoul National University","Economics & Finance"
"edx00743","Machine Learning for Data Science","https://www.edx.org/course/machine-learning-data-science-uc-san-diegox-ds220x","Understand machine learning’s role in data-driven modeling, prediction, and decision-making.","https://www.edx.org/sites/default/files/course/image/featured-card/bannerrevised_318x210.jpg","The University of California, San Diego","Data Analysis & Statistics;Computer Science"
"edx00744","Mechanics: Rotational Dynamics","https://www.edx.org/course/mechanics-rotational-dynamics-mitx-8-01-3x-0","Learn about rotational dynamics, rigid bodies and moment of inertia in this calculus-based physics course.","https://www.edx.org/sites/default/files/course/image/featured-card/8.01.3x_courseimage_318x210.jpg","Massachusetts Institute of Technology","Physics"
"edx00745","Supply Chain Dynamics","https://www.edx.org/course/supply-chain-dynamics-mitx-ctl-sc3x-1","Learn how to manage and harness the dynamics and interactions between firms and entities within a supply chain - ​part of the MITx Supply Chain Management MicroMasters Credential.","https://www.edx.org/sites/default/files/course/image/featured-card/supply_chain_management_sc3x_dynamics_318x210.jpg","Massachusetts Institute of Technology","Business & Management;Engineering"
"edx00746","Managing Building Adaptation: A Sustainable Approach","https://www.edx.org/course/managing-building-adaptation-sustainable-delftx-mba10x","Learn how to adapt buildings sustainably by applying management tools to real-life cases in the built environment.","https://www.edx.org/sites/default/files/course/image/featured-card/170609_mbe_mooc_course_image_edx_static_2120x1192.png","Delft University of Technology (TU Delft)","Business & Management;Environmental Studies;Engineering"
"edx00747","Introduction to Inclusive Talent Acquisition","https://www.edx.org/course/introduction-inclusive-talent-perkinsx-inc1-1-2","Inclusion is more than just a buzzword – it's a business strategy. Learn how to attract and support a diverse workforce.","https://www.edx.org/sites/default/files/course/image/featured-card/edx-handshake_318x210.jpg","Perkins School for the Blind","Business & Management"
"edx00748","Data, Models and Decisions in Business Analytics","https://www.edx.org/course/data-models-decisions-business-analytics-columbiax-bamm-102x","Learn fundamental tools and techniques for using data towards making business decisions in the face of uncertainty.","https://www.edx.org/sites/default/files/course/image/featured-card/bamm_102x_318x210.jpg","Columbia University","Business & Management"
"edx00749","The Beauty and Joy of Computing - AP® CS Principles Part 2","https://www.edx.org/course/beauty-joy-computing-apr-cs-principles-uc-berkeleyx-bjc-34x-0","A computer science principles course for anyone who wants to learn how to translate ideas into code.","https://www.edx.org/sites/default/files/course/image/featured-card/bjc.3x_banner_thumbnail.jpg","Berkeley","Computer Science"
"edx00750","Introduction to Solar Systems Astronomy","https://www.edx.org/course/introduction-solar-systems-astronomy-asux-ast111x-6","Explore the exciting world of modern solar systems astronomy in this credit-eligible course.","https://www.edx.org/sites/default/files/course/image/featured-card/ast111-318x210.jpg","Arizona State University","Science"
"edx00751","Machine Learning","https://www.edx.org/course/machine-learning-gtx-cs7641x-0","Learn about machine learning, the area of artificial intelligence (AI) that is concerned with computational artifacts that modify and improve performance through experience.","https://www.edx.org/sites/default/files/course/image/featured-card/cs7641_318x210.jpg","The Georgia Institute of Technology","Computer Science;Data Analysis & Statistics"
"edx00752","Business Fundamentals for Analytics","https://www.edx.org/course/business-fundamentals-analytics-gtx-mgt6754-0","Learn fundamental business skills, including finance, accounting, marketing, strategy, and innovation.",,"The Georgia Institute of Technology","Business & Management;Data Analysis & Statistics"
"edx00753","Cluster Analysis","https://www.edx.org/course/cluster-analysis-utarlingtonx-link-la-cax","Learn how to conduct a cluster analysis to discover important patterns in student behavior using the popular Weka data mining toolkit.","https://www.edx.org/sites/default/files/course/image/featured-card/ca_318x210.jpg","University of Texas at Arlington","Data Analysis & Statistics;Education & Teacher Training"
